3.364834589695244915e+01 3.151213782924398998e+01 3.609049657000293365e+01 3.210189641401973404e+01 3.719506415241224317e+01 3.138100795981729974e+01 3.503805729816676262e+01 3.409156106519705531e+01 3.727099063503639087e+01 3.414896207870382483e+01 3.300948528988556774e+01 3.692378692486306591e+01 3.144842408026891789e+01 3.378328628550638513e+01 3.200770769630101142e+01 3.217010663870011200e+01 3.585732932379492865e+01 4.040903626408603344e+01 3.993284509883522304e+01 3.349886717063271391e+01 3.701457809974402124e+01 3.396373574780550086e+01 3.350322813745498962e+01 3.573827521853766598e+01 3.190916942925470323e+01 3.744529942883274742e+01 3.716714060643364803e+01 3.689604980322386041e+01 3.347746320925811148e+01 3.916337962009868079e+01
3.471938167676477605e+01 3.269133522453505236e+01 3.203301830532889483e+01 3.304070173322977411e+01 3.961573755788037232e+01 3.312236984342406743e+01 3.922759441765337840e+01 3.792283539123036462e+01 3.460411900394701235e+01 3.719700354069677672e+01 3.838177139392361426e+01 3.484988858637832010e+01 3.352842584042868879e+01 3.306267309257564335e+01 3.282530510151255498e+01 3.233577945742819537e+01 3.199084976371111466e+01 3.686612834068692024e+01 3.260615874913781198e+01 3.376181111328963880e+01 3.156699734998434437e+01 3.543297014036013337e+01 3.186462707459354604e+01 3.478775344545255166e+01 3.228765132046723352e+01 3.777589798551773015e+01 3.387099629170998583e+01 3.519666436601396242e+01 3.202204239224980853e+01 3.845132054180113812e+01
3.520209608499998666e+01 3.786055063124975106e+01 3.402330113270205203e+01 3.913366451477491381e+01 3.628785558475019712e+01 3.442357049621566034e+01 3.289029027512768977e+01 3.624751296500687658e+01 3.181012531686735301e+01 3.307719952001404096e+01 3.792440485571312081e+01 3.285308179740005841e+01 3.664807338171711137e+01 3.334206106784917978e+01 3.535495416899524201e+01 3.505281129794886397e+01 3.198645552209125498e+01 3.706198415422876025e+01 3.814932536844152366e+01 3.297126721828104223e+01 3.194597036778823806e+01 3.154448181371763837e+01 3.877328369801266916e+01 3.418117417267183811e+01 3.434869153693453114e+01 4.083065106926310506e+01 3.771112773129641482e+01 3.155702982733780715e+01 3.390172639675894573e+01 3.275267435774159708e+01
