,Run,Reward,Entropy,A_vector,DetectionRate,Distance,MSE_GP,MSE_SVR
0,0,1.7391536747593364,62.132236256825166,18,0.0,3.0,0.6975422648569624,0.6921248730767471
1,0,1.56756699391903,60.564669262906136,45,0.1,6.0,0.6927823694965595,0.6903514148667901
2,0,1.367424076898331,59.197245186007805,85,0.1,9.0,0.6767146355953367,0.6883410718972398
3,0,0.9548043999350071,58.2424407860728,137,0.1,12.0,0.4550595538397755,0.6659571298900802
4,0,0.49663859851197145,57.74580218756083,201,0.1,15.0,0.4115752905252868,0.6025517354739274
5,0,0.38052998502823243,57.365272202532594,272,0.1,18.0,0.24102101212912275,0.5972010644661838
6,0,-0.5,57.570690816847545,347,0.1,21.0,0.20670719397735582,0.5778155178339069
7,0,-0.5,57.645727315622764,420,0.1,24.0,0.1994271334602342,0.5757760261293526
8,0,-0.5,57.698358342017556,488,0.1,27.0,0.20360822886498833,0.5738447254795251
9,0,-0.5,57.868649450342296,553,0.1,30.0,0.1844412752219287,0.5700191316534112
10,0,0.718272405001116,57.15037704534118,625,0.1,33.0,0.17975188233502906,0.565014448121558
11,0,-0.5,57.34893879875163,692,0.1,36.0,0.1794496411099289,0.5661457797850642
12,0,-0.5,57.54891569403766,757,0.1,39.0,0.22380073444158635,0.5619539572843495
13,0,0.33475864929545196,57.21415704474221,831,0.1,42.0,0.13064107843200334,0.5463670649926334
14,0,-0.5,57.337731326599666,907,0.1,45.0,0.15543546208243184,0.5483771016928238
15,0,-0.5,57.5261837516678,974,0.1,48.0,0.1505643870375158,0.5497164768263602
16,0,-0.5,57.62289931096432,1041,0.1,51.0,0.09394178920930671,0.5447631806252669
17,0,0.726100773005669,56.89679853795865,1120,0.1,54.0,0.11847523413971695,0.5363003126215288
18,0,-0.5,57.08455937038353,1193,0.1,57.0,0.10729743223069199,0.5370875695925259
19,0,-0.5,57.25555608879444,1260,0.1,60.0,0.13150693611148004,0.5386984751783784
20,0,-0.5,57.28929374910874,1326,0.1,63.0,0.12519667257055475,0.5402618440603635
21,0,0.14254122023878324,57.14675252886995,1401,0.1,66.0,0.11665931684646272,0.5427924549526777
22,0,-0.5,57.181370299033794,1481,0.1,69.0,0.12824834941123686,0.5548896302692482
23,0,0.03663297987110781,57.14473731916269,1565,0.1,72.0,0.17805753047264536,0.5678127373339231
24,0,0.7963805074036401,56.34835681175905,1657,0.2,75.0,0.24359922953032848,0.581293095918839
25,0,0.639593637412986,55.70876317434606,1756,0.2,78.0,0.24050063675822742,0.5954742314281556
26,0,0.6065330104248972,55.10223016392116,1864,0.2,81.0,0.22951214203815123,0.6019542747830097
27,0,0.39697258665173507,54.70525757726943,1976,0.2,84.0,0.2855223184731484,0.6173212037058644
28,0,0.3389611691586296,54.3662964081108,2090,0.2,87.0,0.23856673415026802,0.6326929005926284
29,0,0.2704160680553045,54.095880340055494,2217,0.2,90.0,0.22888758445168472,0.6485153514612895
30,0,0.26650981528003115,53.82937052477546,2347,0.2,93.0,0.29732110244459864,0.6649435698334925
31,0,-0.5,53.87431190714078,2472,0.2,96.0,0.3173024195595459,0.6811571007298218
32,0,-0.5,54.00594626072525,2600,0.2,99.0,0.32925077928106544,0.6962424076935816
33,0,-0.5,54.13569340951547,2722,0.2,102.0,0.4121860831528427,0.6956908153547928
34,0,-0.5,54.3300960436265,2832,0.2,105.0,0.41258512518256224,0.6951273856371154
35,0,-0.5,54.48481367073016,2938,0.2,108.0,0.4136945002894999,0.6952719052078373
36,0,-0.5,54.59597079513263,3035,0.2,111.0,0.4190525828427868,0.6946776423417632
37,0,-0.5,54.716609704316525,3131,0.2,114.0,0.44540042792361767,0.6945753751246474
38,0,-0.5,54.77538721400289,3228,0.2,117.0,0.471226872163915,0.6949150800877933
39,0,-0.5,54.79787518925079,3325,0.2,120.0,0.4148815605974662,0.6888844087097227
40,0,0.3663601834762318,54.43151500577456,3432,0.2,123.0,0.4990109332075256,0.6811265907729822
41,0,-0.5,54.53997401601097,3537,0.2,126.0,0.23104356441988405,0.6802227280355074
42,0,-0.5,54.68990027531628,3636,0.2,129.0,0.3222479978548574,0.6793792760577668
43,0,0.21201930107218914,54.477880974244094,3738,0.2,132.0,0.4112850794333693,0.6855122908584249
44,0,0.40893251551798215,54.06894845872611,3842,0.2,135.0,0.33873659640516063,0.6708078679349953
45,0,-0.5,54.117653500752,3953,0.2,138.0,0.34196773173326317,0.6432796841288353
46,0,-0.5,54.24737938700819,4057,0.2,141.0,0.3229706551584878,0.6277869891213531
47,0,-0.5,54.354218407928855,4155,0.2,144.0,0.3454298887275524,0.6020882606697715
48,0,-0.5,54.4743634935547,4247,0.2,147.0,0.33000691837227714,0.5781200460812004
49,0,-0.5,54.582304620424736,4333,0.2,150.0,0.3158049542820225,0.5581492048237467
50,0,0.17765133110263776,54.4046532893221,4424,0.3,153.0,0.2778773476325859,0.5425198608042919
51,0,-0.5,54.436322423885514,4524,0.3,156.0,0.2595291103235568,0.5198537401682319
52,0,-0.5,54.49578211472131,4630,0.3,159.0,0.16256221734075046,0.4873576822840215
53,0,-0.5,54.51866406580011,4737,0.3,162.0,0.3520633861750933,0.4492995038145634
54,0,-0.5,54.591052933523365,4841,0.3,165.0,0.20952155111206466,0.4333407940000534
55,0,-0.5,54.70844075842513,4943,0.3,168.0,0.3550977556736511,0.43469308317285704
56,0,0.02207731986561612,54.68636343855951,5049,0.3,171.0,0.36828274451571713,0.4344643269621007
57,0,-0.5,54.74285775922277,5161,0.3,174.0,0.3780868348335809,0.4338456682435097
58,0,-0.5,54.843459933268115,5271,0.3,177.0,0.3770343905621444,0.4354402576228393
59,0,-0.5,54.95054294375674,5377,0.3,180.0,0.3631270747083776,0.4322011044736175
60,0,-0.5,55.02786442676037,5488,0.3,183.0,0.3854364731071409,0.4292026061163952
61,0,-0.5,55.08636541077183,5597,0.3,186.0,0.40191248657189493,0.4275246402542673
62,0,-0.5,55.18147649050728,5698,0.3,189.0,0.4410428856532153,0.4250382206069184
63,0,-0.5,55.272603459848334,5795,0.3,192.0,0.44361732475409843,0.42306483809525386
64,0,-0.5,55.30379331904418,5896,0.3,195.0,0.47624997738650027,0.4218682715012038
65,0,-0.5,55.29910761551582,6006,0.3,198.0,0.42277881576067816,0.42028179829525353
66,0,0.03597491375291639,55.263132701762906,6120,0.3,201.0,0.41724232260293964,0.40942702751264465
67,0,0.07105320723146491,55.19207949453144,6245,0.3,204.0,0.3884253868365255,0.3994112919357405
68,0,0.07686244886680527,55.115217045664636,6379,0.3,207.0,0.3664566579721753,0.39487994625261214
69,0,0.07666904020274501,55.03854800546189,6511,0.3,210.0,0.3783191804015142,0.3910438704302353
70,0,-0.5,55.047400339160305,6642,0.3,213.0,0.4306972817246343,0.3878464994727204
71,0,-0.5,55.09318584979643,6766,0.3,216.0,0.409808996829061,0.3838156035692237
72,0,-0.5,55.15535817613605,6884,0.3,219.0,0.42796123538113356,0.3803630149860074
73,0,0.021026278862841252,55.134331897273206,7006,0.3,222.0,0.35138420854767694,0.3771382346003983
74,0,0.29639587441936044,54.837936022853846,7130,0.3,225.0,0.34875306668157163,0.3777163337725328
75,0,0.6504571791342855,54.18747884371956,7260,0.4,228.0,0.3422462242567233,0.3742699015505644
76,0,0.9238469873297817,53.26363185638978,7399,0.4,231.0,0.2722986992909308,0.3708716407142126
77,0,1.1264743208752037,52.137157535514575,7536,0.4,234.0,0.22133331517823113,0.36592634109266475
78,0,1.136102963585607,51.00105457192897,7674,0.4,237.0,0.22525117398008251,0.34957315403973305
79,0,1.0456691374283977,49.95538543450057,7806,0.4,240.0,0.19666550532222113,0.34368494170647684
80,0,1.3073265780012235,48.64805885649935,7942,0.4,243.0,0.19052581979579739,0.3380413306583037
81,0,0.8613356867598014,47.786723169739545,8080,0.5,246.0,0.14236414265004055,0.30050556484175056
82,0,0.8297485980724133,46.95697457166713,8225,0.5,249.0,0.12878197283948903,0.2574857523412324
83,0,0.040135210374359076,46.91683936129277,8353,0.5,252.0,0.09476084754677794,0.2530198510876189
84,0,-0.5,47.00322354908117,8477,0.5,255.0,0.1006944331298968,0.2597596786077327
85,0,0.16141431817749208,46.84180923090368,8594,0.5,258.0,0.10409908315670387,0.26849064683816415
86,0,0.5486669707648701,46.29314226013881,8708,0.5,261.0,0.10819961962959367,0.25673368356719584
87,0,-0.5,46.33970424665749,8821,0.5,264.0,0.11528388246804397,0.2546926870776086
88,0,-0.5,46.574710754271585,8926,0.5,267.0,0.11692618965470204,0.2567035219722168
89,0,0.01795978292279443,46.55675097134879,9039,0.5,270.0,0.1336627690480156,0.2581906108602003
90,0,-0.5,46.76031083780295,9164,0.5,273.0,0.11836755948906066,0.2407251546482875
91,0,-0.5,46.93328873924774,9289,0.5,276.0,0.1205365517762305,0.24063266445424614
92,0,-0.5,47.01648806478214,9413,0.5,279.0,0.12329144019702287,0.24110057035027374
93,0,-0.5,47.28455193691475,9529,0.5,282.0,0.10523525373961255,0.24409807343938994
94,0,-0.5,47.54268677395467,9634,0.5,285.0,0.10695874079033954,0.2521114126445788
95,0,-0.5,47.74397063303171,9731,0.5,288.0,0.09409544031142669,0.2529507266147254
96,0,-0.5,48.00654625224964,9819,0.5,291.0,0.09579640715185393,0.2558138355008499
97,0,-0.5,48.10407080687699,9905,0.5,294.0,0.08320677507846479,0.2551086733208731
98,0,-0.5,48.140787254198315,10003,0.5,297.0,0.08859079538827118,0.2475761260121768
99,0,-0.5,48.273198369559495,10107,0.5,300.0,0.0642964078684289,0.24676911645051558
100,0,-0.5,48.39273553289722,10218,0.5,303.0,0.06368427055604924,0.2479845438336235
101,0,-0.5,48.53497396236521,10329,0.5,306.0,0.06464635369928402,0.24894817091802174
102,0,-0.5,48.76485016153714,10429,0.5,309.0,0.07665090227193216,0.2501104429197561
103,0,-0.5,48.950407303648305,10525,0.5,312.0,0.08286642857812063,0.2514830749552583
104,0,-0.5,49.097467193165016,10624,0.5,315.0,0.15167543408096826,0.25289604432432755
105,0,-0.5,49.25570981641126,10720,0.5,318.0,0.15532629133626613,0.25425748070598286
106,0,-0.5,49.40112613205373,10808,0.5,321.0,0.11742550706457697,0.25582960178093156
107,0,-0.5,49.59786405832936,10891,0.5,324.0,0.15371165976235968,0.2570962216329412
108,0,-0.5,49.7928272738145,10980,0.5,327.0,0.15901590282188008,0.25843900779689544
109,0,-0.5,49.900849926453546,11076,0.5,330.0,0.2577037775213855,0.259668894421152
110,0,-0.5,50.09816939865198,11167,0.5,333.0,0.3931912262584675,0.2684961394422208
111,0,-0.5,50.282691112135566,11252,0.5,336.0,0.3694057869175826,0.2773319811365382
112,0,-0.5,50.465029037576635,11331,0.5,339.0,0.4263864100073768,0.28676740640564485
113,0,-0.5,50.63851480270954,11408,0.5,342.0,0.44604116946645084,0.2962642699491698
114,0,-0.5,50.7575355166385,11487,0.5,345.0,0.4899897505848171,0.3063702290501471
115,0,-0.5,50.89142283248577,11567,0.5,348.0,0.4251087736206917,0.31681995217646813
116,0,-0.5,51.05674397638647,11640,0.5,351.0,0.4327542523569614,0.3278130362587766
117,0,-0.5,51.15138893652141,11710,0.5,354.0,0.48311131889992454,0.3400958254002144
118,0,-0.5,51.17619159830886,11788,0.5,357.0,0.432744537423011,0.36667334435086907
119,0,-0.5,51.28401710569235,11869,0.5,360.0,0.35721844946764253,0.3794134586533046
120,0,-0.5,51.448909603626475,11945,0.5,363.0,0.35622038067389783,0.3944921840483722
121,0,0.0467740194513766,51.4021355841751,12031,0.5,366.0,0.1722650892827579,0.3992149366763516
122,0,0.13461221371666454,51.267523370458434,12126,0.5,369.0,0.23934273310013873,0.42392177372712114
123,0,0.05091465412852614,51.21660871632991,12222,0.5,372.0,0.24806027382085047,0.4510491760197237
124,0,-0.5,51.366578461492594,12312,0.5,375.0,0.2620292282892042,0.4621036844662938
125,0,0.19948916689108387,51.16708929460151,12421,0.5,378.0,0.31580062451041235,0.472736253179221
126,0,-0.5,51.20222768514414,12533,0.5,381.0,0.3033542761842074,0.476649704516591
127,0,-0.5,51.362025936057364,12637,0.5,384.0,0.33529454995682323,0.48001566841835563
128,0,-0.5,51.39838478577951,12745,0.5,387.0,0.3563560297718957,0.4824015629705348
129,0,0.06204109875745445,51.33634368702206,12857,0.5,390.0,0.3438189326500931,0.46845561256468454
130,0,-0.5,51.483472655630415,12965,0.5,393.0,0.3812200966249425,0.4721498178146652
131,0,0.03477382332473411,51.44869883230568,13077,0.5,396.0,0.39204896001072664,0.47534450613867124
132,0,-0.5,51.517198475063616,13195,0.5,399.0,0.4135928325357205,0.45795930687722197
133,0,0.08507774453723727,51.43212073052638,13314,0.5,402.0,0.4529991225318363,0.45583506332611
134,0,-0.5,51.423298026562655,13443,0.5,405.0,0.644677450663622,0.454278799158432
135,0,-0.5,51.56194220450015,13562,0.5,408.0,0.656834546818439,0.4502950727253969
136,0,-0.5,51.696964074208516,13674,0.5,411.0,0.659123907960816,0.44507023028897563
137,0,-0.5,51.75756715610506,13789,0.5,414.0,0.6700097085062721,0.43166791509209984
138,0,-0.5,51.871760119810666,13900,0.5,417.0,0.22503510774351299,0.4191741405620071
139,0,-0.5,51.99817802187323,14003,0.5,420.0,0.25454268403085945,0.41617394148577563
140,0,-0.5,52.04679260068286,14105,0.5,423.0,0.4501784281278067,0.41919586586807706
141,0,-0.5,52.09496440039203,14200,0.5,426.0,0.35295587595114075,0.41649695356396543
142,0,-0.5,52.158592471114865,14300,0.5,429.0,0.4949690476144447,0.4869152991263788
143,0,-0.5,52.164900019036224,14418,0.5,432.0,0.5620769335884908,0.5964739384607424
144,0,-0.5,52.22482404098156,14538,0.5,435.0,0.43413029906531675,0.6069564632831227
145,0,-0.5,52.29887099801856,14666,0.5,438.0,0.3581351084613012,0.617005400656906
146,0,-0.5,52.405309619756196,14793,0.5,441.0,0.3793766401737409,0.7174145391530995
147,0,-0.5,52.52132976601223,14915,0.5,444.0,0.40799710758504587,0.7286813083945652
148,0,-0.5,52.63753630692986,15027,0.5,447.0,0.41885214246699576,0.7348437037054337
149,0,-0.5,52.740847101542585,15132,0.5,450.0,0.429245135718952,0.7462635354105471
150,0,-0.5,52.843187450457265,15233,0.5,453.0,0.44996699745358326,0.7584849082821696
151,0,-0.5,52.95547911916964,15331,0.5,456.0,0.4697759617993751,0.7698303259005604
152,0,-0.5,53.06337309988366,15426,0.5,459.0,0.48689293524654365,0.7822634795521018
153,0,-0.5,53.100929014915124,15526,0.5,462.0,0.4892462604537152,0.7941947262437202
154,0,-0.5,53.12394552391506,15631,0.5,465.0,0.44001577552411153,0.800330764390198
155,0,-0.5,53.125211463091915,15735,0.5,468.0,0.4233248009847422,0.8063856663043344
156,0,-0.5,53.211786548622825,15845,0.5,471.0,0.4212529005376336,0.8112456516693518
157,0,0.12581681611866458,53.08596973250416,15956,0.5,474.0,0.4412879768387362,0.8161347234619316
158,0,-0.5,53.19490711506298,16063,0.5,477.0,0.45802630266304517,0.8209416246717772
159,0,-0.5,53.28402377598914,16164,0.5,480.0,0.4650880631501086,0.8261738794713163
160,0,-0.5,53.36656750618439,16259,0.5,483.0,0.47869271757366094,0.8316093089002814
161,0,-0.5,53.444466681435244,16358,0.5,486.0,0.4836192932448492,0.8370010128887939
162,0,-0.5,53.56180442508024,16456,0.5,489.0,0.5034678327805998,0.8411692573463195
163,0,-0.5,53.640805753190705,16555,0.5,492.0,0.5159857880752703,0.8434907409707455
164,0,-0.5,53.7339464595927,16658,0.5,495.0,0.5292221318741369,0.8597411854358252
165,0,-0.5,53.77998333350092,16766,0.5,498.0,0.5409730799190999,0.8693762469874368
166,0,-0.5,53.80960751557184,16878,0.5,501.0,0.562333180559313,0.8796228381483259
167,1,0.2985353071466932,65.14646997464689,20,0.0,3.0,1.1544711075509144,1.7481467750051387
168,1,0.9693984872359067,64.17707148741098,45,0.0,6.0,1.1386466825036627,1.6040841641035704
169,1,0.05370530639376625,64.12336618101722,78,0.0,9.0,1.1040358812929005,1.5389741038985278
170,1,0.07054362819546611,64.05282255282175,110,0.0,12.0,1.0914416673636953,1.4386933611799324
171,1,-0.5,64.1330695036504,140,0.0,15.0,1.1444204060732448,1.4274036387327649
172,1,0.011697312773762292,64.12137219087664,171,0.0,18.0,1.110435113784406,1.4231702969937707
173,1,0.5780666136498738,63.54330557722677,210,0.0,21.0,0.985228398181643,1.1733850041527356
174,1,-0.5,63.58754761467725,249,0.0,24.0,0.9902807867910675,1.172496756359504
175,1,-0.5,63.608422308074466,289,0.0,27.0,0.7643641846259734,1.1661195985100063
176,1,-0.5,63.66837113525153,326,0.0,30.0,0.749701490506594,1.1646661152459061
177,1,1.00051800910272,62.66785312614881,374,0.0,33.0,0.674649164997154,1.1679942560370205
178,1,0.42131429447201896,62.246538831676794,433,0.0,36.0,0.7587398490906577,1.236332933611297
179,1,0.8895216660513725,61.35701716562542,503,0.0,39.0,0.6941109347949471,1.2434362347830499
180,1,-0.5,61.3955281728685,573,0.0,42.0,1.0757445189531991,1.2684301161134035
181,1,-0.5,61.44307887223053,640,0.0,45.0,1.010087876372306,1.266203797264817
182,1,-0.5,61.5296906129596,702,0.0,48.0,1.0298212749612816,1.451853239884959
183,1,0.48505460786658716,61.04463600509301,771,0.0,51.0,0.9714820496832414,0.7843877703219361
184,1,-0.5,61.05833497698234,852,0.0,54.0,0.986235215587716,0.7848710839865092
185,1,-0.5,61.13740654775275,929,0.0,57.0,0.9999716697537734,0.7809182027661494
186,1,-0.5,61.128292932567646,1007,0.0,60.0,0.983025650342227,0.7815180913407906
187,1,-0.5,61.23214330188232,1080,0.0,63.0,0.8606118464308312,0.7802964259618321
188,1,-0.5,61.326176260117506,1148,0.0,66.0,0.8427011571609903,0.7784133865977827
189,1,-0.5,61.42103223722361,1213,0.0,69.0,0.8460275303323586,0.7802727314713259
190,1,-0.5,61.433801651891216,1279,0.0,72.0,0.8609467805934351,0.9734080828658722
191,1,0.03122762011184932,61.402574031779366,1340,0.0,75.0,0.9445559879062864,1.3851547760955505
