,Run,Reward,Entropy,A_vector,DetectionRate,Distance,MSE_GP,MSE_SVR
0,0,1.7480337664146504,62.16933528032142,18,0.0,3.0,0.7672157750897536,0.7922587994005532
1,0,1.4096859526848107,60.75964932763661,29,0.0,6.0,0.6853410934201306,0.6851018427928859
2,0,1.7747651253569714,58.98488420227964,43,0.0,9.0,0.458096606055964,0.6057908131765607
3,0,1.4431616127400062,57.54172258953963,55,0.0,12.0,0.3100233182200178,0.5922095207069139
4,0,1.4534234969355566,56.088299092604075,79,0.1,15.0,0.31840773251346666,0.6082916862643885
5,0,1.3160954215912568,54.77220367101282,91,0.1,18.0,0.5266842399807597,0.6158645216810189
6,0,1.3511684968950561,53.42103517411776,105,0.1,21.0,0.5992101678516596,0.620363593756457
7,0,1.1497992534404986,52.27123592067726,117,0.1,24.0,0.6180377808001593,0.6356815680173473
8,0,1.4009238715294074,50.870312049147856,135,0.1,27.0,0.3399546893090745,0.6318672540257527
9,0,1.3510229048558813,49.519289144291974,150,0.1,30.0,0.43358212777724364,0.6207476418408157
10,0,1.4104502429450037,48.10883890134697,173,0.1,33.0,0.4462332995827142,0.5869101815584874
11,0,1.1792435332895224,46.92959536805745,187,0.1,36.0,0.4508654341785433,0.5758849409419402
12,0,1.1740856209676593,45.75550974708979,202,0.1,39.0,0.1913209426413112,0.5657082128067963
13,0,1.2580036000762433,44.497506147013546,214,0.1,42.0,0.12008379885679887,0.5504529583517095
14,0,1.2374854765978682,43.26002067041568,231,0.1,45.0,0.11184773917708858,0.5419144538818469
15,0,1.278066991345554,41.98195367907012,248,0.1,48.0,0.15539155287717446,0.5539462196344384
16,0,1.3364035663240443,40.64555011274608,263,0.1,51.0,0.14834264314804163,0.5642444574253874
17,0,1.026846575942436,39.61870353680364,271,0.1,54.0,0.12360658221411111,0.5666406430001811
18,0,1.0488841095349457,38.5698194272687,295,0.2,57.0,0.08734670903688681,0.5591341103189016
19,0,0.6787047142426132,37.891114713026084,316,0.2,60.0,0.10666813192536787,0.55923677849323
20,0,0.32765810982941446,37.56345660319667,354,0.2,63.0,0.09000419390239903,0.5625771399214042
21,0,0.08125942256358343,37.48219718063309,357,0.2,66.0,0.069278597844948,0.5689781223684737
22,0,0.31730815492333164,37.164889025709755,367,0.3,69.0,0.08430832447537832,0.5752231266376042
23,0,0.16962206775639288,36.99526695795336,370,0.3,72.0,0.2118771748612712,0.5805557844274364
24,0,0.2738607100853656,36.721406247867996,382,0.3,75.0,0.21730328237602628,0.5841801054528097
25,0,0.5376194358799538,36.18378681198804,396,0.3,78.0,0.20031118512101354,0.5885300452176738
