,Run,Reward,Entropy,A_vector,DetectionRate,Distance,MSE_GP,MSE_SVR
0,0,1.7391536747593364,62.132236256825166,18,0.0,3.0,0.6975422648569624,0.6921248730767471
1,0,1.5655356930081084,60.56670056381706,44,0.1,6.0,0.6910411790999175,0.6523292672057714
2,0,1.0223208416852074,59.54437972213185,78,0.2,9.0,0.6456424829215631,0.6405531568174899
3,0,1.103300674891571,58.44107904724028,123,0.4,12.0,0.64519258138264,0.6162185279760305
4,0,-0.5,58.58281671046872,163,0.6000000000000001,15.0,0.5902925441269108,0.6152174342824683
5,0,0.6259334296891339,57.956883280779586,214,0.7000000000000001,18.0,0.4489851477570221,0.615937102060211
6,0,0.5121812714070373,57.44470200937255,282,0.9000000000000001,21.0,0.27985016871558094,0.6124189208276702
7,0,0.5113151936629805,56.93338681570957,357,1.2000000000000002,24.0,0.11693766574876895,0.5868302948303429
8,0,0.3702297065256559,56.56315710918391,430,1.4000000000000001,27.0,0.3083104705849394,0.5993898420662621
9,0,0.31700974441577756,56.246147364768134,504,1.6,30.0,0.048461971298388376,0.6642777150337656
10,0,0.4077766815841528,55.83837068318398,594,1.8,33.0,0.11140872630730576,0.6636548211313502
11,0,0.6168195976769795,55.221551085507,683,2.0,36.0,0.1513457590250354,0.6515811996181141
12,0,0.844686142457391,54.37686494304961,780,2.2,39.0,0.19558276113415493,0.6539132718154785
13,0,0.9027512754261267,53.474113667623485,883,2.4000000000000004,42.0,0.7874293717000811,0.8060116283480708
14,0,0.9571972264521804,52.516916441171304,984,2.6000000000000005,45.0,0.09310857123041932,0.8063988568097648
15,0,1.015040445472124,51.50187599569918,1087,2.7000000000000006,48.0,0.06174640404477946,0.7558895825490216
16,0,0.8922297187588839,50.609646276940296,1188,2.8000000000000007,51.0,0.11441280119071726,0.6866641369924457
17,0,0.8473662068007002,49.762280070139596,1273,2.900000000000001,54.0,1.0573481878112836,0.5269672524377178
18,0,0.8484346806551031,48.91384538948449,1351,3.000000000000001,57.0,0.29534762966443495,0.48193547169883066
19,0,1.476565243622808,47.437280145861685,1442,3.200000000000001,60.0,0.24188165491358143,0.4142553981368374
20,0,0.9649791000017132,46.47230104585997,1539,3.300000000000001,63.0,0.26527982833626457,0.3996285247547005
21,0,1.010012772239918,45.462288273620054,1635,3.5000000000000013,66.0,0.25363592351035874,0.35887025950239415
22,0,1.0994974921056055,44.36279078151445,1742,3.7000000000000015,69.0,0.2453095578681571,0.33139247659951854
23,0,0.8134481749331144,43.549342606581334,1847,4.000000000000002,72.0,0.0254839575650499,0.2869515158738157
24,0,0.8778109634888693,42.671531643092464,1941,4.300000000000002,75.0,0.2162353941115544,0.2417232351357314
