,Run,Reward,Entropy,A_vector,DetectionRate,Distance,MSE_GP,MSE_SVR
0,0,1.5166172028832676,63.076432233252206,21,0.1,3.0,0.5188039797895908,0.9063974050429623
1,0,1.272589947798103,61.8038422854541,48,0.2,6.0,0.2646905496415694,1.5129160717108505
2,0,1.1388880846644582,60.664954200789644,83,0.30000000000000004,9.0,0.32556003008918066,1.7333909544307102
3,0,1.0339013375399588,59.631052863249685,125,0.4,12.0,0.2735619304340826,1.8567443261195256
4,0,1.013796724399505,58.61725613885018,174,0.5,15.0,0.28234132973407794,2.00254614200931
5,0,1.0180014607935206,57.59925467805666,225,0.6,18.0,0.30206098357421574,2.1656673015571495
6,0,0.9642925867886447,56.634962091268015,279,0.8,21.0,0.25778794608311806,2.15552983551775
7,0,0.9481496299550756,55.68681246131294,336,1.0,24.0,0.260793593511517,2.146534137921621
8,0,0.7797069932021827,54.90710546811076,395,1.2,27.0,0.2672328057764944,1.9027988218108873
9,0,0.31318232673807955,54.59392314137268,457,1.4,30.0,0.2757276638395655,1.2724936419895125
10,0,0.01878494561572097,54.575138195756956,517,1.5999999999999999,33.0,0.27994028611696153,1.024537219544023
11,0,1.333666430517873,53.24147176523908,578,1.7,36.0,0.7115339258111936,0.3209696538370195
12,0,1.1907437749646448,52.05072799027444,641,1.9,39.0,0.5175514532265273,0.22062891422294237
13,0,1.0453112832141471,51.00541670706029,707,2.1,42.0,0.5030510932469427,0.20893492510071662
14,0,0.9286240509285193,50.07679265613177,777,2.3000000000000003,45.0,0.4899852797376666,0.20245768887511187
15,0,0.9325323597157791,49.14426029641599,850,2.5000000000000004,48.0,0.5517960108466411,0.19631031707320898
16,0,0.911403698342717,48.232856598073276,926,2.6000000000000005,51.0,0.6327450579372049,0.1898327840119155
17,0,0.8218018080069243,47.41105479006635,1003,2.7000000000000006,54.0,0.6621077731783293,0.18372264309569536
18,0,0.5409942710599154,46.87006051900644,1073,2.8000000000000007,57.0,0.6858864200647019,0.17893985844502452
19,0,-0.5,46.885440079990104,1139,2.900000000000001,60.0,0.7050585970930578,0.17087889656215433
20,0,-0.5,47.058288048771225,1204,3.000000000000001,63.0,0.7219970374786268,0.16049060655802747
21,0,0.48992676456820305,46.56836128420302,1271,3.100000000000001,66.0,0.6907797053071668,0.1535106480018343
22,0,0.10728418064608292,46.46107710355694,1336,3.200000000000001,69.0,0.7743354168910074,0.1468999841544154
23,0,0.6157347761320935,45.845342327424845,1407,3.300000000000001,72.0,0.5876141169167636,0.14441739760035832
24,0,0.6192420178154876,45.22610030960936,1480,3.4000000000000012,75.0,0.6046827365250006,0.14421921097443974
25,0,0.7263698100690164,44.49973049954034,1550,3.5000000000000013,78.0,0.10055094705009537,0.147602420523788
26,0,0.5541277950253729,43.94560270451497,1618,3.6000000000000014,81.0,0.10300255673156614,0.1549032108307179
27,0,0.3309079978976328,43.614694706617335,1684,3.8000000000000016,84.0,0.11264664401292943,0.16497976468441988
28,0,0.3119899189877344,43.3027047876296,1750,4.100000000000001,87.0,0.12851749236713209,0.1744897302205558
29,0,0.3391455728423267,42.963559214787274,1813,4.300000000000002,90.0,0.1214468692146584,0.17076567220784403
30,0,0.23812807318093832,42.725431141606336,1877,4.400000000000001,93.0,0.10763726979398715,0.16782627958588572
31,0,0.22457647842804107,42.500854663178295,1944,4.500000000000001,96.0,0.6893036124742232,0.09906548197926945
32,0,0.02669404899810246,42.47416061418019,2007,4.800000000000001,99.0,0.09760239641327939,0.07505002890768316
33,0,-0.5,42.539554296543784,2068,4.9,102.0,0.2758561255091366,0.14911729904198512
34,0,-0.5,42.62972337773391,2125,5.0,105.0,0.27087923517025597,0.19847978050960385
35,0,0.08715154825812021,42.54257182947579,2183,5.0,108.0,0.08512919163096982,0.10618547971232119
36,0,0.28209270405702824,42.26047912541876,2235,5.2,111.0,0.28835771484238276,0.1105753933185539
37,0,0.21303340807344995,42.04744571734531,2295,5.3,114.0,0.27778474138048076,0.14186064560097644
38,0,0.02168484629945766,42.025760871045854,2362,5.3999999999999995,117.0,0.2875678747771458,0.14824531591293777
39,0,0.02502580758699935,42.000735063458855,2431,5.499999999999999,120.0,0.29243327376807976,0.15415418197243067
40,0,0.05506232490465379,41.9456727385542,2499,5.599999999999999,123.0,0.29868536746220553,0.216565941367341
41,0,0.0627308741539494,41.88294186440025,2567,5.799999999999999,126.0,0.32292352959374404,0.5299692053271502
42,0,0.06150481089584048,41.82143705350441,2633,5.899999999999999,129.0,0.3377537193382389,0.715193859022736
43,0,0.08712984799684875,41.73430720550756,2695,6.099999999999999,132.0,0.3455099690234279,0.34126229638747246
44,0,0.07005328697824353,41.66425391852932,2759,6.199999999999998,135.0,0.3558292490021501,0.4048147288270758
45,0,0.06288902263211327,41.601364895897206,2826,6.299999999999998,138.0,0.36633955421495,0.2839268185716153
46,0,-0.5,41.5972482334591,2896,6.399999999999998,141.0,0.3772631946371977,0.28819927445540366
47,0,-0.5,41.69535658307484,2966,6.599999999999998,144.0,0.38825618433128334,0.2928069634823014
48,0,0.11843853027841078,41.57691805279643,3044,6.799999999999998,147.0,0.3694374363998874,0.29790620755258485
49,0,0.18456724416985537,41.392350808626574,3120,6.899999999999998,150.0,0.36186959236451605,0.30255073423633483
50,0,0.24784564999796288,41.14450515862861,3197,7.099999999999998,153.0,0.3477322725060228,0.31282974160597754
51,0,0.21301983535455093,40.93148532327406,3276,7.399999999999998,156.0,0.34616258481271417,0.32168999601822623
52,0,0.1624871936091168,40.76899812966494,3354,7.6999999999999975,159.0,0.34390616078830966,0.3336949310580612
